Orig,Route String,Dest,Hours1,Hours2,Hours3,Type,Area,Altitude,Aircraft,Direction,Seq,DCNTR,ACNTR
BWI,BWI SWANN3 DQO PHLBO4 EWR,EWR,1100-0300,,,H,,,GPS OR DME/DME-IRU EQUIPPED,,3,ZDC,ZNY
BWI,BWI SWANN3 SWANN BRAND1 EWR,EWR,,,,L,,110-170 INCL,TURBOPROPS,,2,ZDC,ZNY
BWI,BWI BAL V378 MXE ARD METRO EWR,EWR,,,,TEC,,5000,LESS THAN 180 KTS ONLY,,1,ZDC,ZNY
BWI,BWI CONLE4 SCOOB PAACK Q97 PRMUS CUUDA2 FLL,FLL,,,,H,FROM BWI.DMW.ESN.FDK.GAI.MTN TO FLL.OPF,,JETS ONLY. EXCLUDES EA50. E50P. SF50. C510. C525,,3,ZDC,ZMA
BWI,BWI CONLE4 SCOOB EARZZ CHIEZ Y291 MAJIK CUUDA2 FLL,FLL,,,,H,FROM BWI.DMW.ESN.FDK.GAI.MTN TO FLL.OPF,,JETS ONLY. EXCLUDES EA50. E50P. SF50. C510. C525,WATER,8,ZDC,ZMA
BWI,BWI CONLE4 SCOOB PAACK Q97 KENLL TARPN3 FLL,FLL,,,,H,FROM BWI.DMW.ESN.FDK.GAI.MTN TO 07FA.FLL.HST.MIA.OPF.TMB.X51,,VLJ/TURBPROP ONLY: INCL EA50.E50P.SF50.C510.C525,,9,ZDC,ZMA
BWI,BWI PALEO3 SIE AVALO T320 ORCHA FOK,FOK,,,,L,,AOA 7000,TWIN ENGINE,,1,ZDC,ZNY
BWI,BWI SWANN T358 ENO T224 JFK CCC FOK,FOK,,,,TEC,,5000,SINGLE ENGINE ONLY,,1,ZDC,ZNY
BWI,BWI SWANN T358 AVALO T320 ORCHA FOK,FOK,,,,TEC,,7000,TWIN ENGINE,,2,ZDC,ZNY
BWI,BWI SWANN T358 LEEAH V1 JFK CCC FOK,FOK,,,,TEC,,7000,SINGLE ENGINE ONLY,,3,ZDC,ZNY
BWI,BWI PALEO3 PALEO AGARD WNSTN Q445 BRIGS Q439 SARDI CCC DPK FRG,FRG,1000-0300,,,H,,180-230,,,1,ZDC,ZNY
BWI,BWI PALEO3 SIE AVALO T320 ORCHA MONDI GON,GON,,,,L,,AOA 7000,TWIN ENGINE,,1,ZDC,ZBW
BWI,BWI SWANN T358 ENO T224 JFK T315 EEGOR MAD MONDI GON,GON,,,,TEC,,5000,SINGLE ENGINE ONLY,,1,ZDC,ZBW
BWI,BWI SWANN T358 AVALO T320 ORCHA MONDI GON,GON,,,,TEC,,7000,TWIN ENGINE,,2,ZDC,ZBW
BWI,BWI SWANN T358 LEEAH V1 JFK T315 EEGOR MAD MONDI GON,GON,,,,TEC,,7000,SINGLE ENGINE ONLY,,3,ZDC,ZBW
BWI,BWI V44 MRB V143 LYH V222 HENBY GSO,GSO,,,,L,,70-17O INCL.NON-JET,,,1,ZDC,ZTL
BWI,BWI TERPZ7 GLANC FUBLL JUNNR GSP,GSP,,,,H,,,,,1,ZDC,ZTL
BWI,BWI PALEO3 SIE AVALO T320 GON T216 HFD HFD,HFD,1100-0300,,,L,,90-170 INCL,NON-TURBOJET,,1,ZDC,ZBW
BWI,BWI EMI EMI321 HGR089 HGR HGR,HGR,,,,TEC,,6000,,,1,ZDC,ZDC
BWI,BWI TERPZ7 MAULS Q40 AEX WAPPL6 HOU,HOU,1100-0300,,,H,,,TURBOJETS,,1,ZDC,ZHU
BWI,BWI SWANN3 SWANN BROSS Q419 NACYN CYN BOUNO4 HPN,HPN,1100-0300,,,H,,AT OR ABOVE FL180,,,1,ZDC,ZNY
BWI,BWI PALEO3 SIE AVALO T320 RICED RICED4 HPN,HPN,1100-0300,,,L,,110-170 INCL,,,1,ZDC,ZNY
BWI,BWI VINNY V93 LRP ETX FJC BWZ SAX V39 BREZY HPN,HPN,1100-0300,,,L,,70,,,2,ZDC,ZNY
BWI,BWI VINNY V93 LRP V39 ETX V162 FJC STW SAX V39 BREZY HPN,HPN,,,,TEC,,7000,,,1,ZDC,ZNY
BWI,BWI VINNY V93 LRP ETX FJC BWZ SAX V39 BREZY HPN,HPN,,,,TEC,,7000,,,2,ZDC,ZNY
BWI,BWI PALEO3 SIE AVALO T320 RICED KEYED HVN,HVN,,,,L,,AOA 7000,TWIN ENGINE,,1,ZDC,ZNY
BWI,BWI V44 MRB IAD,IAD,,,,TEC,,6000,,,1,ZDC,ZDC
BWI,BWI TERPZ7 MAULS Q40 AEX SKNRD4 IAH,IAH,1100-0300,,,H,,,TURBOJETS,IAH EAST FLOW,2,ZDC,ZHU
BWI,BWI TERPZ7 MAULS Q40 AEX DOOBI2 IAH,IAH,1100-0300,,,H,,,TURBOJETS,IAH WEST FLOW,3,ZDC,ZHU
BWI,BWI SWANN T356 ODESA DQO ILG,ILG,,,,TEC,,7000,,,1,ZDC,ZNY
BWI,BWI TERPZ7 RAMAY Q72 HACKS PLASH SNKPT2 IND,IND,,,,H,,,TURBOJETS,,1,ZDC,ZID
BWI,BWI PALEO3 SIE BRIGS Q439 SARDI CCC ISP,ISP,1100-0300,,,H,,,,,1,ZDC,ZNY
BWI,BWI PALEO3 SIE AVALO T320 SARDI CCC ISP,ISP,1100-0300,,,L,,90-170 INCL,,,1,ZDC,ZNY
BWI,BWI SWANN T358 ENO T224 JFK ISP,ISP,,,,TEC,,5000,SINGLE ENGINE ONLY,,1,ZDC,ZNY
BWI,BWI SWANN T358 AVALO T320 SARDI CCC ISP,ISP,,,,TEC,,7000,TWIN ENGINE,,2,ZDC,ZNY
BWI,BWI SWANN T358 LEEAH V1 JFK ISP,ISP,,,,TEC,,7000,SINGLE ENGINE ONLY,,3,ZDC,ZNY
BWI,BWI CONLE4 SCOOB GUILD Q409 SESUE ESENT LUNNI1 JAX,JAX,,,,H,FROM BWI.DMW.ESN.FDK.GAI.MTN,,TURBOJETS,,1,ZDC,ZJX
BWI,BWI PALEO3 ACY T315 PANZE V44 CAMRN JFK,JFK,1100-0300,,,L,,90-170 INCL,250 KTS OR GREATER,,1,ZDC,ZNY
BWI,BWI PALEO3 ACY V184 ZIGGI JFK,JFK,1100-0300,,,L,,90-170 INCL,LESS THAN 250 KTS,,2,ZDC,ZNY
BWI,BWI SWANN T358 ENO T224 JFK JFK,JFK,,,,TEC,,5000,SINGLE ENGINE ONLY,,1,ZDC,ZNY
BWI,BWI SWANN T358 LEEAH V1 JFK JFK,JFK,,,,TEC,,7000,SINGLE ENGINE ONLY,,2,ZDC,ZNY
BWI,BWI SWANN T358 LEEAH V315 PANZE V184 ZIGGI JFK,JFK,,,,TEC,,7000,TWIN ENGINE,,3,ZDC,ZNY
BWI,BWI PALEO3 SIE AVALO T320 ORCHA JPX,JPX,,,,L,,AOA 7000,TWIN ENGINE,,1,ZDC,
BWI,BWI TERPZ7 RAMAY Q72 HACKS SCRLT SCRLT1 LCK,LCK,,,,H,,,,,1,ZDC,ZID
BWI,BWI PALEO3 ENO KORRY4 LGA,LGA,1100-0400,,,L,,,TURBOJETS,,1,ZDC,ZNY
BWI,BWI SWANN3 SWANN APPLE2 LGA,LGA,1100-0300,,,L,,,TURBOPROPS,,2,ZDC,ZNY
BWI,BWI OBWON T356 ODESA DQO V479 RUUTH V123 PROUD LGA,LGA,,,,TEC,,7000,,,1,ZDC,ZNY
BWI,BWI V499 LRP LNS,LNS,,,,TEC,,5000,,,1,ZDC,ZNY
BWI,BWI TERPZ7 OTTTO Q176 STL EUING RUDDH3 MCI,MCI,,,,H,,,RNAV TURBOJET/TURBOPROP,,1,ZDC,ZKC
BWI,BWI CONLE4 SCOOB MOXXY Q85 LPERD SNFLD3 MCO,MCO,,,,H,FROM BWI.DMW.ESN.FDK.GAI.MTN TO ISM.MCO,,TURBOJETS,MCO LANDING NORTH,3,ZDC,ZJX
BWI,BWI CONLE4 SCOOB EARZZ Q131 WAALT Y289 BAHAA HIBAC ALYNA3 MCO,MCO,,,,H,FROM BWI.DMW.ESN.FDK.GAI.MTN TO ISM.LEE.MCO.ORL.SFB,,JETS ONLY,WATER,4,ZDC,ZJX
BWI,BWI CONLE4 SCOOB MOXXY Q85 LPERD GTOUT1 MCO,MCO,,,,H,FROM BWI.DMW.ESN.FDK.GAI.MTN,,TURBOJETS,MCO LANDING SOUTH,5,ZDC,ZJX
BWI,BWI EMI V265 HAR MDT,MDT,,,,TEC,,7000,,,1,ZDC,ZNY
BWI,BWI TERPZ7 RAMAY Q72 HACKS J149 FWA PANGG5 MDW,MDW,,,,H,,,TURBOJETS,,1,ZDC,ZAU
BWI,BWI TERPZ7 OTTTO Q80 FAREV BWG BLUZZ3 MEM,MEM,,,,H,,,TURBOJET,,1,ZDC,ZME
BWI,BWI SWANN3 SWANN BROSS Q419 RBV Q22 LLUND SMYTH ROZZE2 MHT,MHT,,,,H,,,,,2,ZDC,ZBW
BWI,BWI SWANN T358 ENO T224 JFK T315 HFD CLOWW MHT,MHT,,,,TEC,,5000,SINGLE ENGINE AND /E. /F. /G ONLY,,1,ZDC,ZBW
BWI,BWI SWANN T358 AVALO T320 YANTC T224 WOONS MHT,MHT,,,,TEC,,7000,TWIN ENGINE,,2,ZDC,ZBW
BWI,BWI SWANN T358 LEEAH V1 JFK T315 HFD CLOWW MHT,MHT,,,,TEC,,7000,SINGLE ENGINE AND /E. /F. /G ONLY,,3,ZDC,ZBW
BWI,BWI CONLE4 SCOOB PAACK Q97 DEBRL CSTAL2 MIA,MIA,,,,H,FROM BWI.DMW.ESN.FDK.GAI.MTN TO 07FA.HST.MIA.TMB.X51,,TURBOJETS,,1,ZDC,ZMA
BWI,BWI CONLE4 SCOOB EARZZ SKARP Y313 HOAGG BNFSH2 MIA,MIA,,,,H,FROM BWI.DMW.ESN.FDK.GAI.MTN TO 07FA.HST.MIA.TMB.X51,,JETS ONLY. EXCLUDES EA50. E50P. SF50. C510. C525,WATER,3,ZDC,ZMA
BWI,BWI TERPZ7 MCRAY Q178 DJB J34 CRL PEGEE GETCH LYSTR SUDDS MKE,MKE,,,,H,,,TURBOJETS,,1,ZDC,ZAU
BWI,BWI WOOLY MRB MRB,MRB,,,,TEC,,8000,,,1,ZDC,ZDC
BWI,BWI TERPZ7 MCRAY Q178 DJB J34 VIO KAMMA KKILR3 MSP,MSP,,,,H,,,TURBOJETS,,1,ZDC,ZMP
BWI,BWI TERPZ7 MAULS Q40 NIOLA MERDN TRSSH1 MSY,MSY,1100-0300,,,H,TO MSY.NEW.NBG,,TURBOJETS,,1,ZDC,ZHU
BWI,BWI PALEO3 SIE AVALO T320 ORCHA MTP,MTP,,,,L,,AOA 7000,TWIN ENGINE,,1,ZDC,ZBW
BWI,BWI SWANN T358 ENO T224 JFK T315 EEGOR MAD CARLD V188 GON V374 MVY MVY,MVY,,,,TEC,,5000,SINGLE ENGINE ONLY,,1,ZDC,ZBW
BWI,BWI SWANN T358 AVALO T320 ORCHA LIBBE FLAPE DEEPO MVY,MVY,,,,TEC,,7000,TWIN ENGINE,,2,ZDC,ZBW
BWI,BWI SWANN T358 LEEAH V1 JFK T315 EEGOR MAD CARLD V188 GON V374 MVY MVY,MVY,,,,TEC,,7000,SINGLE ENGINE ONLY,,3,ZDC,ZBW
BWI,BWI CONLE4 SCOOB PAACK WYLMS MYR,MYR,,,,H,FROM BWI.DMW.ESN.FDK.GAI.MTN,,,,1,ZDC,ZJX
BWI,BWI GRACO T295 SHLBK NHK,NHK,,,,TEC,,6000,,,1,ZDC,ZDC
BWI,BWI TERPZ7 RAMAY Q72 HACKS J149 ROD WATSN4 ORD,ORD,,,,H,,,TURBOJETS,,1,ZDC,ZAU
BWI,BWI GRACO T291 FAGED V286 STEIN ORF,ORF,1100-0300,,,L,,70-170 INCL,PROPS,,1,ZDC,ZDC
BWI,BWI CONLE4 COLIN T291 FAGED V286 STEIN ORF,ORF,1100-0300,,,L,,70-170,TURBOJETS,,2,ZDC,ZDC
BWI,BWI GRACO T291 FAGED V286 STEIN ORF,ORF,,,,TEC,,6000,,,1,ZDC,ZDC
BWI,BWI TERPZ7 RAMAY Q72 HACKS SCRLT1 OSU,OSU,,,,H,,,,,1,ZDC,ZID
BWI,BWI PALEO3 SIE AVALO T320 RICED KEYED OXC,OXC,,,,L,,AOA 7000,TWIN ENGINE,,1,ZDC,ZNY
BWI,BWI CONLE4 SCOOB PAACK Q97 KENLL CPTAN2 PBI,PBI,,,,H,FROM BWI.DMW.ESN.FDK.GAI.MTN TO 06FA.BCT.FXE.PBI.PMP,,TURBOJETS,,1,ZDC,ZMA
BWI,BWI CONLE4 SCOOB EARZZ Q131 WAALT Y289 DULEE CLMNT2 PBI,PBI,,,,H,FROM BWI.DMW.ESN.FDK.GAI.MTN TO 06FA.BCT.F45.PBI,,JETS ONLY,WATER,3,ZDC,ZMA
BWI,BWI SWANN3 DQO PHL,PHL,1100-0300,,,L,,7000`-17000` INCL,,,1,ZDC,ZNY
BWI,BWI SWANN T356 ODESA OOD PHL,PHL,,,,TEC,,7000,NON-TURBOJETS ONLY,,1,ZDC,ZNY
BWI,BWI SWANN T356 ODESA DQO PHL,PHL,,,,TEC,,9000,TURBOJETS ONLY,,2,ZDC,ZNY
BWI,BWI TERPZ7 MCRAY Q178 LEJOY DEMME5 PIT,PIT,,,,H,,,TURBOJETS,,1,ZDC,ZOB
BWI,BWI V419 MXE PNE,PNE,,,,TEC,,5000,NON-TURBOJETS ONLY,,3,ZDC,ZNY
BWI,BWI V378 MXE PNE,PNE,,,,TEC,,5000,NON-TURBOJETS ONLY,,4,ZDC,ZNY
BWI,BWI SWANN T356 ODESA DQO PNE,PNE,,,,TEC,,11000,TURBOJETS ONLY,,5,ZDC,ZNY
BWI,BWI VINNY V93 LVZ LAAYK PRNCE FILPS POU,POU,1100-0300,,,L,,,GPS OR DME/DME OR IRU EQUIPPED,,1,ZDC,ZNY
BWI,BWI SWANN3 SWANN BROSS Q419 RBV Q22 FOXWD KLANE TTERI REMDG PSM,PSM,,,,H,,,,,1,ZDC,ZBW
BWI,BWI SWANN3 SWANN BROSS Q419 RBV Q430 CREEL ORCHA JORDN JORDN2 PVD,PVD,,,,H,,,,,1,ZDC,ZBW
BWI,BWI SWANN3 SWANN BROSS Q419 RBV Q22 LLUND BDR SCOGS3 PWM,PWM,,,,H,,,,,2,ZDC,ZBW
BWI,BWI SWANN T358 ENO T224 JFK T315 HFD CLOWW PWM,PWM,,,,TEC,,5000,SINGLE ENGINE AND /E. /F. /G ONLY,,1,ZDC,ZBW
BWI,BWI SWANN T358 AVALO T320 GDM T314 ENE PWM,PWM,,,,TEC,,7000,TWIN ENGINE,,2,ZDC,ZBW
BWI,BWI SWANN T358 LEEAH V1 JFK T315 HFD CLOWW PWM,PWM,,,,TEC,,7000,SINGLE ENGINE AND /E. /F. /G ONLY,,3,ZDC,ZBW
BWI,BWI CONLE4 COLIN TAPPA HOUKY TAQLE2 RDU,RDU,,,,H,FROM BWI.DMW.ESN.FDK.GAI.MTN,AOB FL 220,,,1,ZDC,ZDC
BWI,BWI TERPZ7 MELTN ALDAN3 RDU,RDU,,,,H,,AOB FL260,,,2,ZDC,ZDC
BWI,BWI GRACO T295 COLIN RIC,RIC,,,,TEC,,6000,,,1,ZDC,ZDC
BWI,BWI TERPZ7 JERES J220 VALLO J227 ULW GIBBE ROC,ROC,1100-0300,,,H,,,TURBOJETS,,1,ZDC,ZOB
BWI,BWI TERPZ7 RRSIN GSO Q75 SLOJO Q103 CYNTA SHFTY5 RSW,RSW,,,,H,,,,,1,ZDC,ZMA
BWI,BWI CONLE4 SCOOB GUILD Q409 SESUE SOOOP SAV,SAV,,,,H,FROM BWI.DMW.ESN.FDK.GAI.MTN,,TURBOJETS,,1,ZDC,ZJX
BWI,BWI BAL BAL133 SBY332 SBY SBY,SBY,,,,TEC,,7000,,,1,ZDC,ZDC
BWI,BWI TERPZ7 OTTTO Q68 YOCKY UNCKL MAUDD6 SDF,SDF,,,,H,,,,,1,ZDC,ZID
BWI,BWI PALEO3 SIE AVALO T320 RICED KEYED SNC,SNC,,,,H,,AOA 7000,TWIN ENGINE,,1,ZDC,ZNY
BWI,BWI TERPZ7 RRSIN GSO Q75 SLOJO Q103 PUPYY KYYUU LUBBR3 SRQ,SRQ,,,,H,,,JETS/TURBOPROPS ONLY,,1,ZDC,ZMA
BWI,BWI TERPZ7 OTTTO Q176 BICKS PXV BOOSH3 STL,STL,,,,H,,,TURBOJETS,,1,ZDC,ZKC
BWI,BWI VINNY V93 LVZ T295 PRNCE FILPS SWF,SWF,1100-0300,,,L,,,GPS OR DME/DME OR IRU EQUIPPED,,1,ZDC,ZNY
BWI,BWI TERPZ7 JERES J227 STENT CFB V29 SYR SYR,SYR,,,,H,,,TURBOJET,,1,ZDC,ZBW
BWI,BWI SWANN3 SWANN JAIKE4 TEB,TEB,,,,H,TO 47N.CDW.LDJ.MMU.SMQ.TEB,,TURBOJETS,,1,ZDC,ZNY
BWI,BWI SWANN3 SWANN MAZIE3 TEB,TEB,1100-0300,,,L,TO TETERBORO METRO(TEB.CDW.LDJ.MMU.SMQ.47N),,TURBOPROPS,,2,ZDC,ZNY
BWI,BWI BAL V378 MXE V3 SBJ TEB,TEB,,,,TEC,TO TETERBORO METRO(TEB.CDW.LDJ.MMU.SMQ.47N),7000,PROPS,,1,ZDC,ZNY
BWI,BWI TERPZ7 RRSIN GSO Q75 TEUFL BAAMF DADES1 TPA,TPA,,,,H,,,,,1,ZDC,ZMA
BWI,BWI TERPZ7 MAULS Q40 ALEAN VXV TYS,TYS,1100-0300,,,H,,,TURBOJETS,,1,ZDC,ZTL
BWI,BWI V44 MRB V143 MOL ROA V16 TYS,TYS,1100-0300,,,L,,,,,1,ZDC,ZTL
BYI,BYI BYI BEARR5 SLC,SLC,,,,SHD,TRAFFIC ARRIVING SALT LAKE CITY TERMINAL AREA,,,NORTHWEST OVER BYI,1,ZLC,ZLC
CAE,CAE BENBY Q93 HEVAN BONNT VEECK5 ORD,ORD,,,,H,,,,TEST,1,ZJX,ZAU
CAK,CAK CTW JPU HVQ LNDIZ PARQR3 CLT,CLT,,,,H,,,,,1,ZOB,ZTL
CAK,CAK MFD092 MFD WEEVR Q62 WATSN WATSN4 ORD,ORD,,,,H,,,ADVANCED RNAV,,1,ZOB,ZAU
CAM,CAM Q822 GONZZ,GONZZ,,,,HSD,,,,W BND,1,,
CAMJO,CAMJO Q109 LAANA,LAANA,,,,HSD,,,,N BND,1,,
CARAC,CARAC  BRADD,BRADD,,,,NAR,DIRECT,,,WESTBOUND,1,,
CARAC,CARAC  KANNI,KANNI,,,,NAR,DIRECT,,,WESTBOUND,1,,
CARAC,CARAC  TOPPS,TOPPS,,,,NAR,DIRECT,,,WESTBOUND,1,,
CARAC,CARAC  VITOL,VITOL,,,,NAR,DIRECT,,,WESTBOUND,1,,
CARAC,CARAC  WHALE,WHALE,,,,NAR,DIRECT,,,WESTBOUND,1,,
CCB,CCB PDZ PDZ270/013 RNDAL V363 DANAH SXC AVX,AVX,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO AVX,JMPQ70,,ONTP8,3,ZLA,ZLA
CCB,CCB PDZ V186 VNY BUR,BUR,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO BUR VNY WHP,PQ60,,ONTP1,3,ZLA,ZLA
CCB,CCB PDZ V197 POM V264 ITSME V186 VNY BUR,BUR,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO BUR VNY WHP,JM80,,ONTP2,4,ZLA,ZLA
CCB,CCB PDZ V186 FIM CMA,CMA,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CMA OXR NTD,PQ60,,ONTP14,3,ZLA,ZLA
CCB,CCB PDZ V197 POM V264 ITSME V186 FIM CMA,CMA,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CMA OXR NTD,JM80,,ONTP15,4,ZLA,ZLA
CCB,CCB PDZ V186 ROBNN V458 OCN CRQ,CRQ,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CRQ NFG NKX OKB,JM110PQ70,,ONTP11,3,ZLA,ZLA
CCB,CCB PDZ PDZ270/016 DOWDD V394 SLI FUL,FUL,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA,JMPQ40,,ONTP9,3,ZLA,ZLA
CCB,CCB PDZ PDZ270 HHR,HHR,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO HHR,JMPQ30,,ONTP3,3,ZLA,ZLA
CCB,CCB PDZ PDZ270/016 DOWDD LAX LAX,LAX,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO LAX,JMPQ40,,ONTP4,7,ZLA,ZLA
CCB,CCB PDZ PDZ270/016 DOWDD V394 SLI V8 TANDY LAX,LAX,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO LAX (LAXE),PQ40,,ONTP5,8,ZLA,ZLA
CCB,CCB PDZ V16 PRADO V363 DANAH V23 SLI V8 TANDY LAX,LAX,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO LAX (LAXE),JM80,,ONTP6,9,ZLA,ZLA
CCB,CCB PDZ PDZ270/016 DOWDD V394 SLI LGB,LGB,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA,JMPQ40,,ONTP9,1,ZLA,ZLA
CCB,CCB PDZ V186 HAILE V66 MZB MYF,MYF,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO MYF NRS NZY SAN,JM110PQ90,,ONTP12,3,ZLA,ZLA
CCB,CCB PDZ V186 ROBNN V458 OCN NFG,NFG,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CRQ NFG NKX OKB,JM110PQ70,,ONTP11,1,ZLA,ZLA
CCB,CCB PDZ V186 ROBNN V458 OCN NKX,NKX,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CRQ NFG NKX OKB,JM110PQ70,,ONTP11,1,ZLA,ZLA
CCB,CCB PDZ V186 HAILE V66 MZB NRS,NRS,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO MYF NRS NZY SAN,JM110PQ90,,ONTP12,1,ZLA,ZLA
CCB,CCB PDZ V186 FIM NTD,NTD,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CMA OXR NTD,PQ60,,ONTP14,1,ZLA,ZLA
CCB,CCB PDZ V197 POM V264 ITSME V186 FIM NTD,NTD,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CMA OXR NTD,JM80,,ONTP15,2,ZLA,ZLA
CCB,CCB PDZ V186 HAILE V66 MZB NZY,NZY,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO MYF NRS NZY SAN,JM110PQ90,,ONTP12,1,ZLA,ZLA
CCB,CCB PDZ V186 ROBNN V458 OCN OKB,OKB,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CRQ NFG NKX OKB,JM110PQ70,,ONTP11,1,ZLA,ZLA
CCB,CCB PDZ V186 FIM OXR,OXR,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CMA OXR NTD,PQ60,,ONTP14,1,ZLA,ZLA
CCB,CCB PDZ V197 POM V264 ITSME V186 FIM OXR,OXR,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CMA OXR NTD,JM80,,ONTP15,2,ZLA,ZLA
CCB,CCB PDZ V186 ROBNN V208 JLI RNM,RNM,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO RNM,JM110PQ70,,ONTP13,3,ZLA,ZLA
CCB,CCB PDZ V186 HAILE V66 MZB SAN,SAN,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO MYF NRS NZY SAN,JM110PQ90,,ONTP12,1,ZLA,ZLA
CCB,CCB PDZ V186 DEANO V27 KWANG SBA,SBA,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SBA,PQ60,,ONTP16,3,ZLA,ZLA
CCB,CCB PDZ V197 POM V264 ITSME V186 DEANO V27 KWANG SBA,SBA,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SBA,JM80,,ONTP17,4,ZLA,ZLA
CCB,CCB PDZ V186 HAILE V66 MZB SDM,SDM,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SDM SEE,JM110PQ90,,ONTP12,1,ZLA,ZLA
CCB,CCB PDZ V186 HAILE V66 MZB SEE,SEE,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SDM SEE,JM110PQ90,,ONTP12,1,ZLA,ZLA
CCB,CCB PDZ PDZ270/016 DOWDD V394 SLI SLI,SLI,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA,JMPQ40,,ONTP9,1,ZLA,ZLA
CCB,CCB PDZ V186 DARTS SMO,SMO,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SMO,JMPQ60,,ONTP7,3,ZLA,ZLA
CCB,CCB PDZ PDZ270/013 RNDAL V363 POXKU V8 SLI SNA,SNA,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SNA,JMPQ40,,ONTP10,3,ZLA,ZLA
CCB,CCB PDZ V186 PGY TIJ TIJ,TIJ,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO TIJ,JM110 PQ090,,ONTP18,1,ZLA,
CCB,CCB PDZ PDZ270/016 DOWDD V394 SLI TOA,TOA,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA,JMPQ40,,ONTP9,1,ZLA,ZLA
CCB,CCB PDZ V186 VNY VNY,VNY,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO BUR VNY WHP,PQ60,,ONTP1,1,ZLA,ZLA
CCB,CCB PDZ V197 POM V264 ITSME V186 VNY VNY,VNY,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO BUR VNY WHP,JM80,,ONTP2,2,ZLA,ZLA
CCB,CCB PDZ V186 VNY WHP,WHP,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO BUR VNY WHP,PQ60,,ONTP1,1,ZLA,ZLA
CCB,CCB PDZ V197 POM V264 ITSME V186 VNY WHP,WHP,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO BUR VNY WHP,JM80,,ONTP2,2,ZLA,ZLA
CDW,CDW BREZY V39 CMK BAYYS SEALL V188 GON DEEPO1 ACK,ACK,1100-0300,,,L,,110-170 INCL,PROPS ONLY,,1,ZNY,ZBW
